year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgaben1stunde,rueckgaben1woche,rueckgaben2woche,rueckgaben3woche,rueckgaben2
2015,8,27,14,15,0,3,1,26.0,0.0,49.0,14.0,1,2015-08-27 14:00:00,12,19,25,19,15.0
2015,8,27,15,14,0,3,1,26.0,0.0,50.0,13.0,1,2015-08-27 15:00:00,15,14,17,20,14.0
2015,8,27,16,20,0,3,1,25.0,0.0,53.0,13.0,1,2015-08-27 16:00:00,14,18,21,20,20.0
2015,8,27,17,24,0,3,1,24.0,0.0,57.0,13.0,1,2015-08-27 17:00:00,20,27,41,38,24.0
2015,8,27,18,50,0,3,1,23.0,0.0,60.0,13.0,1,2015-08-27 18:00:00,24,53,46,41,50.0
2015,8,27,19,49,0,3,1,22.0,0.0,62.0,13.0,1,2015-08-27 19:00:00,50,36,24,36,49.0
2015,8,27,20,28,0,3,1,21.0,0.0,64.0,13.0,1,2015-08-27 20:00:00,49,15,22,26,28.0
2015,8,27,21,15,0,3,1,20.0,0.0,67.0,14.0,1,2015-08-27 21:00:00,28,12,10,11,15.0
2015,8,27,22,10,0,3,1,20.0,0.0,69.0,12.0,1,2015-08-27 22:00:00,15,11,14,13,10.0
2015,8,27,23,5,0,3,1,19.0,0.0,71.0,10.0,1,2015-08-27 23:00:00,10,7,12,13,12.0
2015,8,28,0,2,0,4,1,19.0,0.0,73.0,8.0,1,2015-08-28 00:00:00,5,5,7,4,5.0
2015,8,28,6,17,0,4,1,21.0,0.0,74.0,6.0,1,2015-08-28 06:00:00,1,9,10,13,17.0
2015,8,28,7,15,0,4,1,22.0,0.0,66.0,6.0,1,2015-08-28 07:00:00,17,12,22,13,15.0
2015,8,28,8,37,0,4,1,24.0,0.0,59.0,6.0,1,2015-08-28 08:00:00,15,29,38,36,37.0
2015,8,28,9,23,0,4,1,25.0,0.0,51.0,6.0,1,2015-08-28 09:00:00,37,20,34,14,23.0
2015,8,28,10,14,0,4,1,27.0,0.0,48.0,6.0,1,2015-08-28 10:00:00,23,10,17,6,14.0
2015,8,28,11,11,0,4,1,28.0,0.0,45.0,6.0,1,2015-08-28 11:00:00,14,12,9,19,11.0
2015,8,28,12,18,0,4,1,30.0,0.0,42.0,7.0,1,2015-08-28 12:00:00,11,14,25,11,18.0
2015,8,28,13,12,0,4,1,30.0,0.0,44.0,6.0,1,2015-08-28 13:00:00,18,15,20,20,12.0
2015,8,28,14,31,0,4,1,31.0,0.0,46.0,4.0,1,2015-08-28 14:00:00,12,6,36,13,31.0
2015,8,28,15,26,0,4,1,31.0,0.0,47.0,3.0,1,2015-08-28 15:00:00,31,15,24,19,26.0
2015,8,28,16,33,0,4,1,28.0,0.0,51.0,3.0,1,2015-08-28 16:00:00,26,31,21,27,33.0
2015,8,28,17,30,0,4,1,26.0,0.0,56.0,3.0,1,2015-08-28 17:00:00,33,39,27,46,30.0
2015,8,28,18,50,0,4,1,23.0,0.0,60.0,2.0,1,2015-08-28 18:00:00,30,40,45,46,50.0
2015,8,28,19,35,0,4,1,23.0,0.0,61.0,3.0,1,2015-08-28 19:00:00,50,34,33,34,35.0
2015,8,28,20,14,0,4,1,24.0,0.0,62.0,4.0,1,2015-08-28 20:00:00,35,12,15,21,14.0
2015,8,28,21,12,0,4,1,24.0,0.0,63.0,5.0,1,2015-08-28 21:00:00,14,11,13,12,12.0
2015,8,28,22,6,0,4,1,24.0,0.0,64.0,5.0,1,2015-08-28 22:00:00,12,9,8,4,6.0
2015,8,28,23,2,0,4,1,23.0,0.0,65.0,6.0,1,2015-08-28 23:00:00,6,9,3,16,9.0
2015,8,29,1,1,0,5,0,21.0,0.0,68.0,7.0,1,2015-08-29 01:00:00,3,0,3,1,1.0
2015,8,29,3,3,0,5,0,18.0,0.0,72.0,8.0,1,2015-08-29 03:00:00,3,0,1,3,3.0
2015,8,29,7,4,0,5,0,22.0,0.0,60.0,8.0,1,2015-08-29 07:00:00,1,2,4,6,4.0
2015,8,29,8,7,0,5,0,24.0,0.0,54.0,9.0,1,2015-08-29 08:00:00,4,7,12,6,7.0
2015,8,29,9,13,0,5,0,26.0,0.0,49.0,11.0,1,2015-08-29 09:00:00,7,12,17,17,13.0
2015,8,29,10,18,0,5,0,27.0,0.0,48.0,9.0,1,2015-08-29 10:00:00,13,26,20,30,18.0
2015,8,29,11,31,0,5,0,28.0,0.0,47.0,8.0,1,2015-08-29 11:00:00,18,25,23,26,31.0
2015,8,29,12,33,0,5,0,29.0,0.0,46.0,6.0,1,2015-08-29 12:00:00,31,41,63,43,33.0
2015,8,29,13,27,0,5,0,28.0,0.0,47.0,9.0,1,2015-08-29 13:00:00,33,20,59,43,27.0
2015,8,29,14,48,0,5,0,28.0,0.0,49.0,12.0,1,2015-08-29 14:00:00,27,38,43,29,48.0
2015,8,29,15,30,0,5,0,28.0,0.0,50.0,14.0,1,2015-08-29 15:00:00,48,69,60,37,30.0
2015,8,29,16,31,0,5,0,26.0,0.0,56.0,16.0,1,2015-08-29 16:00:00,30,63,51,26,31.0
2015,8,29,17,36,0,5,0,25.0,0.0,62.0,18.0,1,2015-08-29 17:00:00,31,38,56,40,36.0
2015,8,29,18,24,0,5,0,23.0,0.0,68.0,19.0,1,2015-08-29 18:00:00,36,52,44,33,24.0
2015,8,29,19,24,0,5,0,23.0,0.0,70.0,20.0,1,2015-08-29 19:00:00,24,42,35,32,24.0
2015,8,29,20,23,0,5,0,22.0,0.0,72.0,20.0,1,2015-08-29 20:00:00,24,26,22,31,23.0
2015,8,29,21,12,0,5,0,22.0,0.0,74.0,20.0,1,2015-08-29 21:00:00,23,9,11,6,12.0
2015,8,29,22,10,0,5,0,21.0,0.0,74.0,18.0,1,2015-08-29 22:00:00,12,13,13,5,10.0
2015,8,30,1,2,0,6,0,20.0,0.0,79.0,15.0,1,2015-08-30 01:00:00,0,3,4,2,2.0
2015,8,30,7,3,0,6,0,24.0,0.0,68.0,8.0,1,2015-08-30 07:00:00,0,3,4,5,3.0
2015,8,30,8,15,0,6,0,26.0,0.0,62.0,8.0,1,2015-08-30 08:00:00,3,10,7,10,15.0
2015,8,30,9,12,0,6,0,28.0,0.0,55.0,9.0,1,2015-08-30 09:00:00,15,7,22,11,12.0
2015,8,30,10,27,0,6,0,28.0,0.0,53.0,9.0,1,2015-08-30 10:00:00,12,19,27,39,27.0
2015,8,30,11,23,0,6,0,29.0,0.0,51.0,9.0,1,2015-08-30 11:00:00,27,36,18,33,23.0
2015,8,30,12,29,0,6,0,30.0,0.0,49.0,9.0,1,2015-08-30 12:00:00,23,42,14,34,29.0
2015,8,30,13,30,0,6,0,30.0,0.0,49.0,11.0,1,2015-08-30 13:00:00,29,37,17,37,30.0
2015,8,30,14,20,0,6,0,30.0,0.0,49.0,13.0,1,2015-08-30 14:00:00,30,24,13,47,20.0
2015,8,30,15,27,0,6,0,30.0,0.0,50.0,15.0,1,2015-08-30 15:00:00,20,27,30,21,27.0
2015,8,30,16,28,0,6,0,29.0,0.0,54.0,13.0,1,2015-08-30 16:00:00,27,45,27,38,28.0
2015,8,30,17,26,0,6,0,27.0,0.0,59.0,12.0,1,2015-08-30 17:00:00,28,34,24,45,26.0
2015,8,30,18,43,0,6,0,26.0,0.0,64.0,10.0,1,2015-08-30 18:00:00,26,31,29,45,43.0
2015,8,30,19,40,0,6,0,25.0,0.0,67.0,12.0,1,2015-08-30 19:00:00,43,24,24,45,40.0
2015,8,30,20,20,0,6,0,24.0,0.0,70.0,13.0,1,2015-08-30 20:00:00,40,19,14,24,20.0
2015,8,30,21,9,0,6,0,24.0,0.0,73.0,14.0,1,2015-08-30 21:00:00,20,10,7,6,9.0
2015,8,30,22,5,0,6,0,23.0,0.0,73.0,14.0,1,2015-08-30 22:00:00,9,4,5,17,5.0
2015,8,30,23,1,0,6,0,23.0,0.0,73.0,14.0,1,2015-08-30 23:00:00,5,7,4,2,4.0
2015,8,31,6,16,0,0,1,23.0,0.0,73.0,9.0,1,2015-08-31 06:00:00,0,16,14,16,16.0
2015,8,31,7,22,0,0,1,25.0,0.0,69.0,10.0,1,2015-08-31 07:00:00,16,12,28,28,22.0
2015,8,31,8,40,0,0,1,26.0,0.3,65.0,12.0,3,2015-08-31 08:00:00,22,18,38,28,40.0
2015,8,31,9,10,0,0,1,28.0,0.4,61.0,13.0,3,2015-08-31 09:00:00,40,14,15,16,10.0
2015,8,31,10,9,0,0,1,29.0,0.2,57.0,14.0,3,2015-08-31 10:00:00,10,8,5,15,9.0
2015,8,31,11,6,0,0,1,30.0,0.3,53.0,16.0,3,2015-08-31 11:00:00,9,8,5,10,6.0
2015,8,31,12,10,0,0,1,31.0,0.4,49.0,17.0,3,2015-08-31 12:00:00,6,16,3,9,10.0
2015,8,31,13,20,0,0,1,30.0,0.2,50.0,17.0,3,2015-08-31 13:00:00,10,18,4,15,20.0
2015,8,31,14,9,0,0,1,30.0,0.3,51.0,17.0,3,2015-08-31 14:00:00,20,19,11,6,9.0
2015,8,31,15,12,0,0,1,29.0,0.3,52.0,17.0,3,2015-08-31 15:00:00,9,17,15,15,12.0
2015,8,31,16,12,0,0,1,29.0,0.2,54.0,16.0,3,2015-08-31 16:00:00,12,15,20,13,12.0
2015,8,31,17,27,0,0,1,28.0,0.2,56.0,16.0,3,2015-08-31 17:00:00,12,29,39,26,27.0
2015,8,31,18,48,0,0,1,28.0,0.3,57.0,16.0,3,2015-08-31 18:00:00,27,66,49,45,48.0
2015,8,31,19,30,0,0,1,27.0,0.1,60.0,15.0,3,2015-08-31 19:00:00,48,48,35,42,30.0
2015,8,31,20,18,0,0,1,26.0,0.1,63.0,15.0,3,2015-08-31 20:00:00,30,26,10,40,18.0
2015,8,31,21,14,0,0,1,25.0,0.2,65.0,14.0,3,2015-08-31 21:00:00,18,12,20,18,14.0
2015,8,31,22,7,0,0,1,23.0,0.1,71.0,13.0,3,2015-08-31 22:00:00,14,7,8,8,7.0
2015,8,31,23,6,0,0,1,22.0,0.0,76.0,12.0,1,2015-08-31 23:00:00,7,7,4,1,6.0
2015,9,1,6,18,0,1,1,21.0,0.0,80.0,7.0,1,2015-09-01 06:00:00,2,20,6,1,18.0
2015,9,1,7,23,0,1,1,22.0,0.0,75.0,8.0,1,2015-09-01 07:00:00,18,17,26,5,23.0
2015,9,1,8,42,0,1,1,23.0,0.2,70.0,8.0,3,2015-09-01 08:00:00,23,12,41,5,42.0
2015,9,1,9,19,0,1,1,24.0,0.3,65.0,9.0,3,2015-09-01 09:00:00,42,12,25,8,19.0
2015,9,1,10,7,0,1,1,25.0,0.1,62.0,9.0,3,2015-09-01 10:00:00,19,12,6,2,7.0
2015,9,1,11,4,0,1,1,25.0,0.0,60.0,9.0,1,2015-09-01 11:00:00,7,18,9,3,9.0
2015,9,1,12,14,0,1,1,26.0,0.0,57.0,9.0,1,2015-09-01 12:00:00,4,19,10,4,14.0
2015,9,1,13,6,0,1,1,26.0,0.0,58.0,10.0,1,2015-09-01 13:00:00,14,13,5,4,6.0
2015,9,1,14,9,0,1,1,26.0,0.5,58.0,11.0,4,2015-09-01 14:00:00,6,18,13,12,9.0
2015,9,1,15,11,0,1,1,26.0,0.6,59.0,12.0,4,2015-09-01 15:00:00,9,12,17,2,11.0
2015,9,1,16,21,0,1,1,24.0,0.3,65.0,11.0,4,2015-09-01 16:00:00,11,15,18,18,21.0
2015,9,1,17,26,0,1,1,23.0,0.0,72.0,10.0,1,2015-09-01 17:00:00,21,25,34,11,26.0
2015,9,1,18,43,0,1,1,21.0,0.0,78.0,9.0,1,2015-09-01 18:00:00,26,42,33,18,43.0
2015,9,1,19,35,0,1,1,21.0,0.0,79.0,9.0,1,2015-09-01 19:00:00,43,42,39,26,35.0
2015,9,1,20,26,0,1,1,20.0,0.1,79.0,10.0,3,2015-09-01 20:00:00,35,34,29,22,26.0
2015,9,1,21,10,0,1,1,20.0,0.2,80.0,10.0,3,2015-09-01 21:00:00,26,11,17,15,10.0
2015,9,1,22,11,0,1,1,21.0,0.1,83.0,8.0,3,2015-09-01 22:00:00,10,7,11,8,11.0
2015,9,1,23,2,0,1,1,21.0,0.0,85.0,7.0,1,2015-09-01 23:00:00,11,5,10,4,5.0
2015,9,2,6,16,0,2,1,26.0,0.0,77.0,6.0,1,2015-09-02 06:00:00,0,20,21,14,16.0
2015,9,2,7,26,0,2,1,27.0,0.0,72.0,7.0,1,2015-09-02 07:00:00,16,30,25,26,26.0
2015,9,2,8,42,0,2,1,28.0,0.0,67.0,8.0,1,2015-09-02 08:00:00,26,47,31,37,42.0
2015,9,2,9,14,0,2,1,29.0,0.0,62.0,9.0,1,2015-09-02 09:00:00,42,18,25,23,14.0
2015,9,2,10,12,0,2,1,29.0,0.0,58.0,9.0,1,2015-09-02 10:00:00,14,6,10,8,12.0
2015,9,2,11,3,0,2,1,30.0,0.0,55.0,10.0,1,2015-09-02 11:00:00,12,7,13,6,7.0
2015,9,2,12,8,0,2,1,31.0,0.0,51.0,10.0,1,2015-09-02 12:00:00,3,14,9,20,8.0
2015,9,2,13,2,0,2,1,31.0,0.0,51.0,11.0,1,2015-09-02 13:00:00,8,12,12,27,12.0
2015,9,2,14,11,0,2,1,30.0,0.0,51.0,12.0,1,2015-09-02 14:00:00,2,12,7,14,11.0
2015,9,2,15,18,0,2,1,30.0,0.0,51.0,13.0,1,2015-09-02 15:00:00,11,7,11,29,18.0
2015,9,2,16,26,0,2,1,29.0,0.0,57.0,13.0,1,2015-09-02 16:00:00,18,12,19,29,26.0
2015,9,2,17,28,0,2,1,27.0,0.0,63.0,13.0,1,2015-09-02 17:00:00,26,39,25,41,28.0
2015,9,2,18,60,0,2,1,25.0,0.0,69.0,13.0,1,2015-09-02 18:00:00,28,46,43,46,60.0
2015,9,2,19,43,0,2,1,25.0,0.0,73.0,13.0,1,2015-09-02 19:00:00,60,44,43,40,43.0
2015,9,2,20,16,0,2,1,24.0,0.0,77.0,13.0,1,2015-09-02 20:00:00,43,27,35,31,16.0
2015,9,2,21,7,0,2,1,23.0,0.0,81.0,13.0,1,2015-09-02 21:00:00,16,10,21,16,16.0
2015,9,2,22,12,0,2,1,24.0,0.0,81.0,11.0,1,2015-09-02 22:00:00,7,11,11,13,12.0
2015,9,2,23,5,0,2,1,25.0,0.0,82.0,8.0,1,2015-09-02 23:00:00,12,8,4,11,5.0
2015,9,3,0,6,0,3,1,26.0,0.0,82.0,6.0,1,2015-09-03 00:00:00,5,1,4,4,6.0
2015,9,3,1,3,0,3,1,25.0,0.0,83.0,7.0,1,2015-09-03 01:00:00,6,0,3,2,3.0
2015,9,3,5,1,0,3,1,24.0,0.0,82.0,8.0,1,2015-09-03 05:00:00,0,0,1,2,1.0
2015,9,3,6,9,0,3,1,24.0,0.0,80.0,8.0,1,2015-09-03 06:00:00,1,13,13,11,9.0
2015,9,3,7,19,0,3,1,26.0,0.0,73.0,8.0,1,2015-09-03 07:00:00,9,33,22,28,19.0
2015,9,3,8,42,0,3,1,27.0,0.0,66.0,8.0,1,2015-09-03 08:00:00,19,38,35,33,42.0
2015,9,3,9,30,0,3,1,29.0,0.0,59.0,8.0,1,2015-09-03 09:00:00,42,26,32,23,30.0
2015,9,3,10,13,0,3,1,30.0,0.0,56.0,6.0,1,2015-09-03 10:00:00,30,9,11,10,13.0
2015,9,3,11,10,0,3,1,31.0,0.0,53.0,4.0,1,2015-09-03 11:00:00,13,9,7,5,10.0
2015,9,3,12,10,0,3,1,33.0,0.0,50.0,3.0,1,2015-09-03 12:00:00,10,28,16,11,10.0
2015,9,3,13,10,0,3,1,33.0,0.0,49.0,4.0,1,2015-09-03 13:00:00,10,12,22,21,21.0
2015,9,3,14,9,0,3,1,32.0,0.0,49.0,5.0,1,2015-09-03 14:00:00,10,15,19,25,19.0
2015,9,3,15,10,0,3,1,32.0,0.0,48.0,6.0,1,2015-09-03 15:00:00,9,14,14,17,10.0
2015,9,3,16,12,0,3,1,30.0,0.0,56.0,6.0,1,2015-09-03 16:00:00,10,20,18,21,12.0
2015,9,3,17,15,0,3,1,28.0,0.0,64.0,6.0,1,2015-09-03 17:00:00,12,24,27,41,15.0
2015,9,3,18,37,0,3,1,25.0,0.0,72.0,5.0,1,2015-09-03 18:00:00,15,50,53,46,37.0
2015,9,3,19,31,0,3,1,25.0,0.0,74.0,5.0,1,2015-09-03 19:00:00,37,49,36,24,31.0
2015,9,3,20,26,0,3,1,25.0,0.0,76.0,5.0,1,2015-09-03 20:00:00,31,28,15,22,26.0
2015,9,3,21,12,0,3,1,24.0,0.0,79.0,5.0,1,2015-09-03 21:00:00,26,15,12,10,12.0
2015,9,3,22,7,0,3,1,24.0,0.0,79.0,7.0,1,2015-09-03 22:00:00,12,10,11,14,7.0
2015,9,3,23,2,0,3,1,24.0,0.0,79.0,9.0,1,2015-09-03 23:00:00,7,5,7,12,7.0
2015,9,4,0,2,0,4,1,24.0,0.0,80.0,11.0,1,2015-09-04 00:00:00,2,2,5,7,5.0
2015,9,4,6,9,0,4,1,24.0,0.0,73.0,9.0,1,2015-09-04 06:00:00,0,17,9,10,9.0
2015,9,4,7,16,0,4,1,24.0,0.0,71.0,10.0,1,2015-09-04 07:00:00,9,15,12,22,16.0
2015,9,4,8,34,0,4,1,25.0,0.0,68.0,10.0,1,2015-09-04 08:00:00,16,37,29,38,34.0
2015,9,4,9,16,0,4,1,25.0,0.0,66.0,10.0,1,2015-09-04 09:00:00,34,23,20,34,16.0
2015,9,4,10,9,0,4,1,26.0,0.0,63.0,10.0,1,2015-09-04 10:00:00,16,14,10,17,9.0
2015,9,4,11,18,0,4,1,26.0,0.1,60.0,11.0,3,2015-09-04 11:00:00,9,11,12,9,18.0
2015,9,4,12,12,0,4,1,27.0,0.1,57.0,11.0,3,2015-09-04 12:00:00,18,18,14,25,12.0
2015,9,4,13,16,0,4,1,27.0,0.1,58.0,12.0,3,2015-09-04 13:00:00,12,12,15,20,16.0
2015,9,4,14,18,0,4,1,26.0,0.1,59.0,13.0,3,2015-09-04 14:00:00,16,31,6,36,18.0
2015,9,4,15,31,0,4,1,26.0,0.1,59.0,13.0,3,2015-09-04 15:00:00,18,26,15,24,31.0
2015,9,4,16,47,0,4,1,25.0,0.0,64.0,13.0,3,2015-09-04 16:00:00,31,33,31,21,47.0
2015,9,4,17,27,0,4,1,24.0,0.0,69.0,12.0,1,2015-09-04 17:00:00,47,30,39,27,27.0
2015,9,4,18,30,0,4,1,23.0,0.0,74.0,11.0,1,2015-09-04 18:00:00,27,50,40,45,30.0
2015,9,4,19,19,0,4,1,22.0,0.0,75.0,12.0,1,2015-09-04 19:00:00,30,35,34,33,19.0
2015,9,4,20,15,0,4,1,22.0,0.0,76.0,12.0,3,2015-09-04 20:00:00,19,14,12,15,15.0
2015,9,4,21,7,0,4,1,21.0,0.1,76.0,13.0,3,2015-09-04 21:00:00,15,12,11,13,7.0
2015,9,4,22,16,0,4,1,21.0,0.0,78.0,13.0,3,2015-09-04 22:00:00,7,6,9,8,16.0
2015,9,4,23,6,0,4,1,21.0,0.0,79.0,12.0,1,2015-09-04 23:00:00,16,2,9,3,6.0
2015,9,5,0,2,0,5,0,21.0,0.0,81.0,12.0,1,2015-09-05 00:00:00,6,3,4,4,2.0
2015,9,5,7,4,0,5,0,22.0,0.2,77.0,11.0,4,2015-09-05 07:00:00,0,4,2,4,4.0
2015,9,5,8,9,0,5,0,23.0,0.4,73.0,13.0,4,2015-09-05 08:00:00,4,7,7,12,9.0
2015,9,5,9,15,0,5,0,25.0,0.5,68.0,14.0,4,2015-09-05 09:00:00,9,13,12,17,15.0
2015,9,5,10,28,0,5,0,25.0,0.2,66.0,14.0,4,2015-09-05 10:00:00,15,18,26,20,28.0
2015,9,5,11,22,0,5,0,26.0,0.3,64.0,13.0,3,2015-09-05 11:00:00,28,31,25,23,22.0
2015,9,5,12,31,0,5,0,27.0,0.4,62.0,13.0,3,2015-09-05 12:00:00,22,33,41,63,31.0
2015,9,5,13,36,0,5,0,26.0,0.2,62.0,14.0,3,2015-09-05 13:00:00,31,27,20,59,36.0
2015,9,5,14,34,0,5,0,26.0,0.3,61.0,15.0,3,2015-09-05 14:00:00,36,48,38,43,34.0
2015,9,5,15,56,0,5,0,26.0,0.4,61.0,16.0,3,2015-09-05 15:00:00,34,30,69,60,56.0
2015,9,5,16,50,0,5,0,25.0,0.2,66.0,14.0,3,2015-09-05 16:00:00,56,31,63,51,50.0
2015,9,5,17,69,0,5,0,24.0,0.0,72.0,13.0,1,2015-09-05 17:00:00,50,36,38,56,69.0
2015,9,5,18,40,0,5,0,22.0,0.0,77.0,11.0,1,2015-09-05 18:00:00,69,24,52,44,40.0
2015,9,5,19,35,0,5,0,22.0,0.0,78.0,11.0,1,2015-09-05 19:00:00,40,24,42,35,35.0
2015,9,5,20,24,0,5,0,21.0,0.2,80.0,11.0,3,2015-09-05 20:00:00,35,23,26,22,24.0
2015,9,5,21,11,0,5,0,21.0,0.2,81.0,11.0,3,2015-09-05 21:00:00,24,12,9,11,11.0
2015,9,5,22,10,0,5,0,21.0,0.1,80.0,11.0,3,2015-09-05 22:00:00,11,10,13,13,10.0
2015,9,5,23,5,0,5,0,21.0,0.1,80.0,11.0,3,2015-09-05 23:00:00,10,0,11,8,5.0
2015,9,6,0,2,0,6,0,21.0,0.3,79.0,11.0,3,2015-09-06 00:00:00,5,0,7,3,5.0
2015,9,6,1,1,0,6,0,22.0,0.1,78.0,11.0,3,2015-09-06 01:00:00,2,2,3,4,3.0
2015,9,6,2,1,0,6,0,22.0,0.1,77.0,11.0,3,2015-09-06 02:00:00,1,2,1,1,1.0
2015,9,6,6,1,0,6,0,23.0,0.1,72.0,11.0,3,2015-09-06 06:00:00,0,0,2,3,2.5
2015,9,6,7,3,0,6,0,23.0,0.1,70.0,11.0,3,2015-09-06 07:00:00,1,3,3,4,3.0
2015,9,6,8,4,0,6,0,24.0,0.1,68.0,11.0,3,2015-09-06 08:00:00,3,15,10,7,10.0
2015,9,6,9,26,0,6,0,24.0,0.1,66.0,11.0,3,2015-09-06 09:00:00,4,12,7,22,26.0
2015,9,6,10,24,0,6,0,25.0,0.0,62.0,11.0,3,2015-09-06 10:00:00,26,27,19,27,24.0
2015,9,6,11,38,0,6,0,26.0,0.0,57.0,11.0,1,2015-09-06 11:00:00,24,23,36,18,38.0
2015,9,6,12,40,0,6,0,27.0,0.0,53.0,11.0,1,2015-09-06 12:00:00,38,29,42,14,40.0
2015,9,6,13,50,0,6,0,27.0,0.0,53.0,13.0,1,2015-09-06 13:00:00,40,30,37,17,50.0
2015,9,6,14,49,0,6,0,27.0,0.0,53.0,15.0,1,2015-09-06 14:00:00,50,20,24,13,49.0
2015,9,6,15,46,0,6,0,27.0,0.0,53.0,17.0,1,2015-09-06 15:00:00,49,27,27,30,46.0
2015,9,6,16,78,0,6,0,25.0,0.0,58.0,16.0,1,2015-09-06 16:00:00,46,28,45,27,78.0
2015,9,6,17,44,0,6,0,24.0,0.0,63.0,16.0,1,2015-09-06 17:00:00,78,26,34,24,44.0
2015,9,6,18,63,0,6,0,23.0,0.0,68.0,15.0,1,2015-09-06 18:00:00,44,43,31,29,63.0
2015,9,6,19,40,0,6,0,22.0,0.0,71.0,14.0,1,2015-09-06 19:00:00,63,40,24,24,40.0
2015,9,6,20,18,0,6,0,21.0,0.0,74.0,13.0,1,2015-09-06 20:00:00,40,20,19,14,18.0
2015,9,6,21,17,0,6,0,20.0,0.0,77.0,13.0,1,2015-09-06 21:00:00,18,9,10,7,17.0
2015,9,6,22,6,0,6,0,20.0,0.0,80.0,12.0,1,2015-09-06 22:00:00,17,5,4,5,6.0
2015,9,6,23,6,0,6,0,19.0,0.0,83.0,11.0,1,2015-09-06 23:00:00,6,1,7,4,6.0
2015,9,7,6,2,0,0,1,21.0,0.0,62.0,12.0,1,2015-09-07 06:00:00,0,16,16,14,16.0
2015,9,7,7,3,0,0,1,21.0,0.0,62.0,12.0,1,2015-09-07 07:00:00,2,22,12,28,22.0
2015,9,7,8,6,0,0,1,21.0,0.0,63.0,12.0,1,2015-09-07 08:00:00,3,40,18,38,38.0
2015,9,7,9,16,0,0,1,21.0,0.0,63.0,12.0,1,2015-09-07 09:00:00,6,10,14,15,16.0
2015,9,7,10,28,0,0,1,21.0,0.0,63.0,12.0,1,2015-09-07 10:00:00,16,9,8,5,28.0
2015,9,7,11,46,0,0,1,21.0,0.0,63.0,12.0,1,2015-09-07 11:00:00,28,6,8,5,46.0
2015,9,7,12,22,0,0,1,22.0,0.0,64.0,12.0,1,2015-09-07 12:00:00,46,10,16,3,22.0
2015,9,7,13,41,0,0,1,22.0,0.0,64.0,13.0,1,2015-09-07 13:00:00,22,20,18,4,41.0
2015,9,7,14,59,0,0,1,22.0,0.0,65.0,13.0,1,2015-09-07 14:00:00,41,9,19,11,59.0
2015,9,7,15,50,0,0,1,23.0,0.0,65.0,13.0,1,2015-09-07 15:00:00,59,12,17,15,50.0
2015,9,7,16,68,0,0,1,24.0,0.0,67.0,14.0,1,2015-09-07 16:00:00,50,12,15,20,68.0
2015,9,7,17,27,0,0,1,24.0,0.0,68.0,15.0,1,2015-09-07 17:00:00,68,27,29,39,27.0
2015,9,7,18,33,0,0,1,25.0,0.0,69.0,15.0,1,2015-09-07 18:00:00,27,48,66,49,33.0
2015,9,7,19,30,0,0,1,24.0,0.0,70.0,16.0,1,2015-09-07 19:00:00,33,30,48,35,30.0
2015,9,7,20,12,0,0,1,24.0,0.0,72.0,16.0,1,2015-09-07 20:00:00,30,18,26,10,12.0
2015,9,7,21,17,0,0,1,23.0,0.0,73.0,17.0,1,2015-09-07 21:00:00,12,14,12,20,17.0
2015,9,7,22,4,0,0,1,23.0,0.0,73.0,16.0,1,2015-09-07 22:00:00,17,7,7,8,4.0
2015,9,7,23,4,0,0,1,23.0,0.0,74.0,15.0,1,2015-09-07 23:00:00,4,6,7,4,4.0
2015,9,8,5,1,0,1,1,23.0,0.0,68.0,10.0,1,2015-09-08 05:00:00,0,2,4,1,1.0
2015,9,8,6,14,0,1,1,24.0,0.0,66.0,8.0,1,2015-09-08 06:00:00,1,18,20,6,14.0
2015,9,8,7,18,0,1,1,26.0,0.0,60.0,9.0,1,2015-09-08 07:00:00,14,23,17,26,18.0
2015,9,8,8,22,0,1,1,28.0,0.0,55.0,9.0,1,2015-09-08 08:00:00,18,42,12,41,22.0
2015,9,8,9,5,0,1,1,30.0,0.0,50.0,10.0,1,2015-09-08 09:00:00,22,19,12,25,19.0
2015,9,8,10,6,0,1,1,31.0,0.0,48.0,11.0,1,2015-09-08 10:00:00,5,7,12,6,6.0
2015,9,8,11,4,0,1,1,32.0,0.0,46.0,11.0,1,2015-09-08 11:00:00,6,4,18,9,9.0
2015,9,8,12,12,0,1,1,33.0,0.0,44.0,12.0,1,2015-09-08 12:00:00,4,14,19,10,12.0
2015,9,8,13,11,0,1,1,32.0,0.0,45.0,14.0,1,2015-09-08 13:00:00,12,6,13,5,11.0
2015,9,8,14,12,0,1,1,32.0,0.0,46.0,16.0,1,2015-09-08 14:00:00,11,9,18,13,12.0
2015,9,8,15,9,0,1,1,31.0,0.0,48.0,19.0,1,2015-09-08 15:00:00,12,11,12,17,9.0
2015,9,8,16,13,0,1,1,30.0,0.0,53.0,19.0,1,2015-09-08 16:00:00,9,21,15,18,13.0
2015,9,8,17,40,0,1,1,28.0,0.0,58.0,19.0,1,2015-09-08 17:00:00,13,26,25,34,40.0
2015,9,8,18,31,0,1,1,27.0,0.0,64.0,19.0,1,2015-09-08 18:00:00,40,43,42,33,31.0
2015,9,8,19,38,0,1,1,26.0,0.0,68.0,19.0,1,2015-09-08 19:00:00,31,35,42,39,38.0
